id,typology,total_floor_area_m2,annual_pv_kwh,is_high_potential
1421379195,lowrise,2883.79,111891.00,1
1423808191,lowrise,6482.16,251507.75,1
1423808192,lowrise,3250.91,126135.14,1
1423808195,lowrise,15122.27,586743.94,1
1423808196,lowrise,6030.98,234002.03,1
1423808197,lowrise,11459.65,444634.32,1
1423904607,lowrise,12266.98,475958.74,1
1424057538,lowrise,2881.71,111810.42,1
1424057548,lowrise,3915.48,151920.52,1
1424057549,lowrise,4221.80,163805.71,1
1435620197,lowrise,92710.79,3597178.57,1
1446731964,lowrise,31357.21,1216659.81,1
1456224520,midrise,3407.64,93369.20,1
1456224521,midrise,5442.96,149137.05,1
1456224524,lowrise,3222.23,125022.44,1
1456224528,lowrise,3351.52,130039.15,1
1456224531,midrise,4386.63,120193.78,1
1456224532,midrise,8221.37,225265.44,1
1456224533,midrise,5738.08,157223.39,1
1456224538,lowrise,3896.13,151169.96,1
1456224543,lowrise,3896.39,151179.85,1
1456224546,midrise,2981.96,81705.67,1
1456224547,lowrise,3000.54,116420.98,1
1456224548,midrise,4415.73,120990.93,1
1456224549,midrise,4672.38,128023.27,1
1456224550,midrise,2914.38,79853.97,1
1456830588,midrise,5339.38,146298.91,1
1456884816,lowrise,2907.93,112827.50,1
1456884828,lowrise,5826.41,226064.77,1
1456884832,lowrise,4266.45,165538.16,1
1456884851,midrise,4939.32,135337.40,1
1456884857,lowrise,2662.87,103319.31,1
1456884869,midrise,3706.26,101551.48,1
1456884870,lowrise,3153.50,122355.77,1
1456884871,lowrise,4244.46,164685.00,1
1456884872,lowrise,3039.05,117915.14,1
1456884878,lowrise,3026.09,117412.26,1
1456884881,lowrise,3175.18,123197.08,1
1456884882,lowrise,4096.82,158956.70,1
1456884883,lowrise,7699.29,298732.38,1
1456887123,lowrise,4068.49,157857.37,1
1458422281,lowrise,4669.73,181185.43,1
1460147505,lowrise,19716.33,764993.77,1
1464346993,midrise,4421.06,121137.05,1
1464348587,midrise,4647.92,127353.10,1
1464348588,midrise,2649.60,72598.96,1
1466960569,highrise,108500.47,661852.89,1
1466960570,lowrise,10648.66,413167.95,1
1466960571,lowrise,13206.64,512417.50,1
1466960572,lowrise,19505.24,756803.43,1
1466960573,lowrise,9383.57,364082.69,1
1466960574,lowrise,9383.57,364082.44,1
1466960575,lowrise,9383.56,364082.22,1
1466960576,lowrise,52724.74,2045719.73,1
1466960577,lowrise,77547.32,3008835.87,1
1466960579,lowrise,3094.47,120065.33,1
1466960580,lowrise,3269.89,126871.76,1
1466960581,lowrise,5426.94,210565.43,1
1466960582,lowrise,3450.55,133881.15,1
1466960583,lowrise,3125.58,121272.69,1
1466960584,lowrise,2643.93,102584.30,1
1466962639,lowrise,20085.32,779310.52,1
1466962640,lowrise,5514.73,213971.58,1
1466962662,midrise,3311.86,90744.99,1
1466962663,midrise,3312.06,90750.45,1
1466962664,midrise,3313.82,90798.61,1
1466962665,lowrise,3312.81,128537.04,1
1468989574,lowrise,4473.15,173558.35,1
1470002847,lowrise,5459.76,211838.68,1
1470002848,lowrise,9493.04,368330.08,1
1470002849,lowrise,4526.44,175625.89,1
1470002851,lowrise,2746.98,106582.66,1
1471987917,lowrise,5134.56,199220.94,1
1472196881,lowrise,8934.84,346671.82,1
1472196882,lowrise,9518.99,369336.76,1
1472196883,lowrise,2358.01,91490.84,1
1472196884,lowrise,19578.57,759648.33,1
1472196886,lowrise,18077.93,701423.68,1
1472196887,lowrise,7992.10,310093.31,1
1472196889,lowrise,12652.57,490919.67,1
1472196890,lowrise,4279.69,166051.90,1
1472196891,lowrise,8438.55,327415.80,1
1472196892,lowrise,13395.28,519737.06,1
1472196893,lowrise,3221.07,124977.63,1
1472196894,lowrise,2797.34,108536.84,1
1472351109,lowrise,5519.92,214172.81,1
1472351110,lowrise,5962.29,231336.88,1
1472351111,lowrise,7301.47,283297.19,1
1472351113,lowrise,14525.35,563583.70,1
1472351114,lowrise,2738.69,106260.99,1
1472351115,lowrise,2493.82,96760.14,1
1472351116,lowrise,2831.32,109855.23,1
1472351117,lowrise,2620.28,101667.00,1
1472351118,lowrise,5404.20,209683.04,1
1472351119,lowrise,4795.45,186063.41,1
1472351120,lowrise,3555.72,137961.89,1
1472351121,lowrise,2390.56,92753.58,1
1472351122,lowrise,3869.82,150149.18,1
1472351123,lowrise,1730.70,67151.08,1
1472351124,lowrise,2568.53,99658.94,1
1472351128,lowrise,7733.35,300054.04,1
1472351129,lowrise,4307.14,167116.87,1
1472351130,lowrise,10593.40,411023.81,1
1472351131,lowrise,4505.43,174810.69,1
1472351132,lowrise,9490.30,368223.67,1
1472351133,lowrise,6762.73,262393.90,1
1472351134,lowrise,7544.71,292734.68,1
1472351138,lowrise,4206.73,163220.98,1
1472351144,lowrise,5214.53,202323.84,1
1472351145,lowrise,4388.17,170260.98,1
1472351146,lowrise,4614.87,179056.89,1
1472351147,lowrise,4536.74,176025.35,1
1472351148,lowrise,4269.43,165654.01,1
1472351149,lowrise,2426.01,94129.25,1
1472351150,lowrise,2426.02,94129.40,1
1472351158,lowrise,6273.73,243420.79,1
1472351159,lowrise,4779.14,185430.49,1
1472351160,lowrise,6077.18,235794.58,1
1472351161,lowrise,6602.88,256191.79,1
1472351162,lowrise,6209.54,240930.24,1
1472351163,lowrise,4941.73,191739.05,1
1472351164,lowrise,2003.46,77734.44,1
1472351165,lowrise,4888.30,189666.18,1
1472351166,lowrise,2277.70,88374.72,1
1472351167,lowrise,2362.61,91669.30,1
1472351168,lowrise,2362.61,91669.28,1
1472351169,lowrise,3519.52,136557.31,1
1472351170,lowrise,5549.97,215338.84,1
1472351171,lowrise,5549.01,215301.59,1
1472351172,lowrise,3567.73,138428.03,1
1472351173,lowrise,2071.05,80356.62,1
1476072810,lowrise,4291.36,166504.91,1
